Predictions,Truth
24.039566,24.676
24.90458,25.52
25.565575,26.730999999999998
26.145,26.634
26.101698,26.908
26.258133,27.003
26.237183,26.756
25.819187,26.828000000000003
25.969898,26.336
25.391798,26.224
25.10176,26.217
24.993725,25.898000000000003
23.861443,24.609
22.662401,23.331999999999997
22.063751,22.802
21.027496,21.642
20.106567,20.837
18.910084,19.741
18.046402,18.562
16.454617,17.199
14.896689,15.915999999999999
14.1252575,14.863
12.660897,12.948
11.260693,11.588
9.659084,10.067
8.140216,8.523
6.4901104,6.769
5.24047,5.382000000000001
4.0414767,3.826
2.913543,3.293
2.6267838,2.805
1.8936524,1.956
1.3701133,1.179
0.45229226,0.34
0.2738996,0.3
0.20159331,0.055
0.018047186,0.0
0.051759355,0.0
0.056936022,0.0
0.06647903,0.0
0.0746148,0.0
0.07034542,0.0
0.057655513,0.0
0.033013836,0.0
0.056130752,0.0
0.061730802,0.0
0.08212611,0.0
0.0004812181,0.0
0.02379188,0.0
0.0042179823,0.0
0.0010654628,0.0
0.0071817636,0.0
0.007914156,0.0
0.0056222975,0.0
-0.0012636483,0.0
0.021089464,0.0
0.003460288,0.0
0.0062960386,0.0
0.013423681,0.0
-0.0034359097,0.0
-0.010540187,0.0
0.0012719035,0.0
0.023779452,0.0
-0.004300952,0.0
-0.0008113384,0.0
-0.0053521395,0.0
0.021850824,0.0
0.016726494,0.0
0.014895201,0.0
0.05092126,0.0
0.027022243,0.0
0.01853025,0.0
0.016382456,0.0
0.03753507,0.0
0.03913796,0.0
0.05117929,0.0
0.07864928,0.0
0.0703415,0.0
0.10237542,0.0
0.14978912,0.266
1.0681472,1.218
2.9861257,2.818
4.9868007,5.063
7.06827,7.196000000000001
9.135669,8.907
13.301379,13.708
15.882042,16.429000000000002
17.399973,17.652
18.347229,18.709
19.72779,19.964000000000002
21.207077,21.91
21.926964,21.939
23.637276,23.666999999999998
24.373396,24.328000000000003
25.806631,25.099
26.720652,26.037
27.255703,27.019000000000002
27.813047,27.031
28.339954,27.974
27.875168,28.109
28.441833,28.084
27.377754,27.019000000000002
27.807407,27.713
27.22844,27.666999999999998
26.81139,26.396
26.183113,26.793000000000003
26.015505,25.798000000000002
24.91091,25.076999999999998
23.417007,24.326999999999998
22.386486,22.56
20.898293,21.324
19.839615,19.999000000000002
18.710674,18.969
17.119766,17.098
13.897951,14.735
13.014143,13.097000000000001
11.394024,11.009
9.4835415,9.615
8.374341,8.117
7.0251207,6.774
5.6235013,5.07
4.252995,3.911
3.3110132,2.952
1.7943869,1.724
1.3084606,1.2
0.80876863,0.753
0.39675793,0.285
0.12100562,0.017
0.11575436,0.0
0.11533633,0.0
0.1113661,0.0
0.10854195,0.0
0.105207235,0.0
0.10229822,0.0
0.098961756,0.0
0.09539139,0.0
0.08604452,0.0
0.084226996,0.0
0.08186972,0.0
0.08119041,0.0
0.08320895,0.0
0.0747025,0.0
0.06665164,0.0
0.06673586,0.0
0.06862658,0.0
0.07104719,0.0
0.06913334,0.0
0.05927062,0.0
0.062485754,0.0
0.056246877,0.0
0.051559567,0.0
0.05033189,0.0
0.0524503,0.0
0.043507397,0.0
0.048069954,0.0
0.04755467,0.0
0.048603773,0.0
0.048060775,0.0
0.03671348,0.0
0.033940196,0.0
0.03316903,0.0
0.04333973,0.0
0.040913343,0.0
0.033683658,0.0
0.03205645,0.0
0.03212416,0.0
0.034109116,0.0
0.02868855,0.0
0.030547023,0.0
0.060572326,0.0
0.09642798,0.0
0.08919871,0.0
0.20860897,0.29
1.1981837,1.2009999999999998
2.6761768,2.38
4.2397666,3.9410000000000003
5.7804174,5.631
7.601902,7.622999999999999
9.574394,9.75
11.650132,12.19
14.003687,14.572000000000001
12.883261,12.444
14.470575,16.624000000000002
17.899483,19.048
19.539234,15.789000000000001
18.098211,20.148
22.028976,22.078000000000003
22.211018,17.112000000000002
22.941122,22.072
25.037277,25.054000000000002
25.257124,25.096999999999998
24.629288,25.796999999999997
25.599838,25.548000000000002
26.347742,25.489
24.171513,23.259
23.372135,22.866999999999997
21.933022,22.048000000000002
21.074678,21.526
20.622326,22.101999999999997
20.158537,20.35
17.046911,21.316
19.661644,20.391
19.917622,21.394000000000002
19.266933,19.673
18.140055,18.43
17.3905,17.156
16.259132,16.586
15.355898,15.668
13.627111,13.52
12.083029,12.140999999999998
10.304012,9.45
7.242111,8.783
7.1224804,6.99
5.332163,5.733
3.8895032,4.705
2.863036,2.496
2.141067,2.75
2.2157834,2.428
2.1965582,2.655
1.4103205,0.9329999999999999
0.6309123,0.757
0.42018995,0.49700000000000005
0.2399801,0.015
0.107276425,0.0
0.09729021,0.0
0.10695899,0.0
0.10182754,0.0
0.0921927,0.0
0.092133686,0.0
0.09588787,0.0
0.092591524,0.0
0.12696719,0.0
0.06424184,0.0
0.06286629,0.0
0.09645928,0.0
0.07121275,0.0
0.056886375,0.0
0.065871984,0.0
0.0858807,0.0
0.07217601,0.0
0.06582305,0.0
0.085534036,0.0
0.0813593,0.0
0.026599586,0.0
0.028677106,0.0
0.059344828,0.0
0.062079936,0.0
0.06545648,0.0
0.060945928,0.0
0.075840145,0.0
0.06694549,0.0
0.05315101,0.0
0.0648303,0.0
0.07230598,0.0
0.047065556,0.0
0.061232388,0.0
0.055761933,0.0
0.042508543,0.0
0.06262034,0.0
0.054139316,0.0
0.039413333,0.0
0.04056573,0.0
0.05641359,0.0
0.04161018,0.0
0.10319978,0.0
0.13060233,0.0
0.10335851,0.0
0.113889664,0.154
0.590395,0.601
1.0901746,1.032
1.632859,1.784
3.0605438,3.97
4.2964964,4.0680000000000005
4.6574016,5.312
5.005422,5.377999999999999
5.7006497,6.6770000000000005
6.9897604,7.696000000000001
6.5953436,6.223
5.3058925,6.031000000000001
6.720622,8.256
8.373592,8.477
13.835411,17.932000000000002
8.753365,10.132
5.267755,5.5729999999999995
7.7890596,12.573
5.479492,3.153
4.644346,8.554
6.2934117,5.377000000000001
4.2081876,5.442
6.4104776,8.431000000000001
12.015659,13.485999999999999
17.69798,18.067999999999998
10.463558,15.652999999999999
22.361965,16.553
21.887905,26.633000000000003
24.442059,24.189
21.56641,21.948
20.930866,24.941999999999997
16.618214,12.955
12.847588,14.197000000000001
13.671092,21.311999999999998
15.635838,6.224
5.7177057,5.343
1.2525228,0.872
0.78175724,1.514
0.41499135,0.24100000000000002
0.86049736,2.917
5.097714,5.928999999999999
5.3031535,4.694
2.759649,2.94
2.7097473,3.7430000000000003
4.27488,4.967
3.3909707,3.865
3.1562738,2.8289999999999997
1.776599,1.518
0.5888221,0.568
0.17828162,0.09699999999999999
0.06935184,0.0
0.035280593,0.0
0.0354283,0.0
0.023726135,0.0
-0.019728437,0.0
-0.0772683,0.0
-0.06653203,0.0
-0.038951606,0.0
-0.04336968,0.0
-0.049878195,0.0
-0.027431846,0.0
0.016039819,0.0
0.019309297,0.0
0.018353164,0.0
0.06963244,0.0
0.05357194,0.0
0.07109821,0.0
0.058016986,0.0
0.08893627,0.0
0.09476447,0.0
0.16253147,0.391
1.2562351,1.364
2.6640236,2.7230000000000003
4.280457,4.513
6.2743344,6.6339999999999995
8.223901,8.476
10.112043,10.595
11.761633,12.542
13.576218,14.357000000000001
15.181164,15.974
16.512402,16.817999999999998
17.581894,18.226
19.340382,19.99
20.938545,21.612
22.112827,22.608
22.891598,23.021
23.37246,23.549
23.855204,23.982
24.864017,25.693
25.717445,25.796999999999997
26.198185,25.97
26.518799,27.239
26.413177,26.41
25.766335,26.903000000000002
26.764042,27.674
25.835625,26.55
25.127375,26.443
25.381504,26.491999999999997
24.805809,25.66
23.778008,24.46
23.424843,24.348000000000003
22.059511,23.138
21.481365,21.695999999999998
19.57744,20.398
18.732147,19.567
18.022709,17.762999999999998
16.718737,16.707
15.595873,15.195
13.83598,13.989
12.932663,12.317
10.652788,10.636
9.418316,9.097000000000001
7.5036817,6.9110000000000005
6.0920863,5.886
4.7313375,4.484
3.4602923,3.2460000000000004
2.4457846,2.366
1.7595364,1.7269999999999999
1.2312696,1.278
0.9054215,0.863
0.4905805,0.37200000000000005
0.14351138,0.063
0.04027585,0.0
0.06252979,0.0
0.064759925,0.0
0.071466595,0.0
0.06544753,0.0
0.06340945,0.0
0.04643978,0.0
0.03651625,0.0
0.028422073,0.0
-0.0016856492,0.0
0.009066641,0.0
0.012688652,0.0
0.010769337,0.0
0.019086689,0.0
0.013661623,0.0
0.010354847,0.0
0.01895535,0.0
0.037721902,0.0
0.028755456,0.0
0.0121515095,0.0
0.025741845,0.0
0.027370632,0.0
0.025604546,0.0
0.038755596,0.0
0.033042192,0.0
0.036845326,0.0
0.05345714,0.0
0.048386812,0.0
0.05412072,0.0
0.060183764,0.0
0.06303668,0.0
0.06032169,0.0
0.044480324,0.0
0.04270196,0.0
0.04530394,0.0
0.04684782,0.0
0.05025029,0.0
0.110046744,0.0
0.08439085,0.0
0.06359473,0.0
0.18512532,0.29100000000000004
0.81292534,1.037
2.023128,2.008
3.361019,3.5239999999999996
5.099683,5.2989999999999995
7.079051,7.53
9.174053,9.399
10.805547,11.100999999999999
13.205468,13.617
15.061407,15.870999999999999
17.060535,17.899
18.263409,18.337
19.88034,19.734
20.739906,21.943
22.333633,22.904
23.029709,22.916999999999998
24.240173,26.174
24.58767,24.726
25.834484,26.879
25.277924,26.203000000000003
24.223347,24.945
26.354755,25.648000000000003
24.513159,23.238000000000003
24.094337,25.862
26.301605,26.279
24.588158,25.004
24.553116,24.572
24.673532,23.901
23.727568,23.573
23.360008,24.186
21.308632,21.831
21.080772,22.52
19.04917,18.029
17.323658,17.679000000000002
15.912418,16.9
14.823196,14.665
13.391336,13.39
12.492623,13.147
11.042782,10.883
9.58865,9.307
8.406908,8.462
6.9393845,6.747999999999999
5.7166204,5.545
4.194886,4.257
3.2896087,3.196
2.4111652,2.362
1.7108024,1.692
1.238437,1.2570000000000001
0.8926858,0.8340000000000001
0.5157649,0.406
0.17441422,0.11
0.10908397,0.0
0.10796888,0.0
0.118743256,0.0
0.11573933,0.0
0.114038356,0.0
0.11109772,0.0
0.10911756,0.0
0.106683634,0.0
0.1063892,0.0
0.10448809,0.0
0.10248691,0.0
0.09521875,0.0
0.09880689,0.0
0.09201051,0.0
0.093417495,0.0
0.09165397,0.0
0.08947158,0.0
0.08732137,0.0
0.08210081,0.0
0.07809433,0.0
0.07632738,0.0
0.07468474,0.0
0.07306206,0.0
0.07366538,0.0
0.070839465,0.0
0.06326491,0.0
0.06300521,0.0
0.055878997,0.0
0.05839145,0.0
0.053297937,0.0
0.05259019,0.0
0.038223207,0.0
0.046308637,0.0
0.013298988,0.0
0.042081475,0.0
0.038600147,0.0
0.035366952,0.0
0.037252605,0.0
0.03425002,0.0
0.047144175,0.0
0.046173096,0.0
0.09612098,0.0
0.12982574,0.0
0.12479177,0.0
0.30298075,0.336
1.1589541,1.1
2.4756334,2.29
3.8087335,3.725
5.326325,5.5
7.0555606,7.172999999999999
8.651243,8.695
10.115475,9.995
11.315631,11.713
13.105495,13.297
14.5138,15.202
16.19028,16.325
17.465405,18.072
18.617933,19.239
20.181198,21.548000000000002
21.00063,20.848000000000003
21.963806,22.247
22.886288,23.956
23.297852,23.147
24.16145,24.243000000000002
24.363476,25.026999999999997
25.102587,24.488000000000003
24.377281,24.961
25.19498,25.459
25.439508,25.464000000000002
25.101974,24.904
24.33376,24.575
23.540066,23.881
22.857521,23.025
21.524578,22.028000000000002
20.702087,21.413
19.90906,20.604
18.582708,18.882
17.689283,18.615
17.098978,17.975
15.876167,16.222
14.325896,14.41
12.519918,13.225
11.53828,11.482999999999999
10.384016,10.674000000000001
8.8956585,9.271
8.141937,8.094
6.6122465,6.372000000000001
5.2186575,5.322
4.1499157,3.799
3.0911415,3.253
2.5457697,2.679
1.9271617,2.004
1.3771046,1.371
0.8660048,0.858
0.47864568,0.39399999999999996
0.14050205,0.071
0.09234518,0.0
0.09360939,0.0
0.09331031,0.0
0.107800975,0.0
0.103715226,0.0
0.09942259,0.0
0.11183326,0.0
0.12076083,0.0
0.117407344,0.0
0.11336574,0.0
0.0962511,0.0
0.09521785,0.0
0.10274097,0.0
0.10490721,0.0
0.102075115,0.0
0.095017016,0.0
0.097086295,0.0
0.09004122,0.0
0.09200877,0.0
0.08994505,0.0
0.088903815,0.0
0.077573955,0.0
0.079199314,0.0
0.07893729,0.0
0.079089224,0.0
0.07988143,0.0
0.07813698,0.0
0.07478446,0.0
0.07218909,0.0
0.07071525,0.0
0.07081181,0.0
0.058886707,0.0
0.06922072,0.0
0.06668466,0.0
0.06200838,0.0
0.0551275,0.0
0.059800804,0.0
0.06217003,0.0
0.06389356,0.0
0.06421161,0.0
0.05955541,0.0
0.115233004,0.0
0.11067465,0.0
0.09933549,0.0
0.2598799,0.32799999999999996
0.98123884,0.8959999999999999
2.0257218,1.839
3.1545959,3.014
4.53383,4.467
6.0306954,5.999
7.6620965,7.835
9.287485,9.443999999999999
10.862919,10.96
12.468914,12.65
13.891235,14.253
15.48615,15.724
16.817078,17.201
17.816177,17.858
19.183481,19.444000000000003
19.75444,19.864
20.462885,21.115
21.344566,21.853
22.255901,22.592
22.700224,23.259
23.088943,22.668000000000003
23.400497,23.811
23.394722,23.309
23.6934,23.975
23.606327,24.188000000000002
23.222363,23.318
23.351429,24.066
23.162766,23.678
22.589798,22.424
21.225147,21.901
20.241066,20.857
19.855494,19.498
18.87268,19.105
17.175396,17.139
16.773096,17.01
16.157528,16.026
15.147478,15.075999999999999
13.648577,13.845
12.490311,12.177999999999999
10.63002,10.696
9.369083,9.037
7.8213396,7.767
6.627573,6.239
5.2737775,5.11
4.144837,4.066
3.0751238,3.1010000000000004
2.2701628,2.464
1.6213535,1.653
1.1187941,1.175
0.77796257,0.736
0.45700374,0.341
0.14761476,0.091
0.10552031,0.0
0.11577229,0.0
0.11271456,0.0
0.11342915,0.0
0.0832227,0.0
0.079792276,0.0
0.0952565,0.0
0.10619408,0.0
0.11993216,0.0
0.10679368,0.0
0.11396704,0.0
0.109107316,0.0
0.106420636,0.0
0.09691646,0.0
0.09964686,0.0
0.09304376,0.0
0.07426119,0.0
0.06597903,0.0
0.08158162,0.0
0.046673864,0.0
0.047710046,0.0
0.026282877,0.0
0.05907783,0.0
0.05402842,0.0
0.06382966,0.0
0.03929758,0.0
0.030282497,0.0
0.038027227,0.0
0.06812206,0.0
0.07767078,0.0
0.06589681,0.0
0.06718075,0.0
0.05421841,0.0
0.051488817,0.0
0.06687528,0.0
0.067311764,0.0
0.06611407,0.0
0.074519604,0.0
0.1044963,0.0
0.14227733,0.0
0.26132876,0.235
0.9392675,0.8759999999999999
1.9478065,1.744
2.9683514,2.824
4.294431,4.227
5.73243,5.803999999999999
7.4114027,7.565
9.229605,9.306000000000001
11.452505,11.69
12.978819,12.519
13.894936,13.875
15.370556,14.692
15.697673,15.514000000000001
17.177605,17.616
18.998756,18.342
19.253727,18.646
20.155556,19.844
20.749674,20.037
21.28494,21.441999999999997
21.777023,20.891
21.734066,21.271
22.283237,22.488000000000003
22.75806,22.651
22.643429,22.526
23.120937,23.323
21.858688,21.324
21.758413,22.156999999999996
20.204395,23.211
17.471237,21.934
16.763905,20.033
18.321089,17.989
16.922928,17.21
15.072479,14.672
13.712902,14.705
12.949646,13.607000000000001
11.95495,8.732000000000001
8.390973,9.094
10.7344675,10.624
10.431051,10.625
9.552579,9.196
7.7395773,7.579
6.7696867,6.3660000000000005
5.4912667,5.672999999999999
4.6305785,4.534
3.710255,3.748
3.0226817,3.0039999999999996
2.2719204,2.258
1.8058559,1.767
1.2669026,1.148
0.51839954,0.294
0.14695059,0.078
0.10410003,0.0
0.10721116,0.0
0.111598775,0.0
0.11335108,0.0
0.10267626,0.0
0.10712639,0.0
0.109742895,0.0
0.026623268,0.0
0.096031904,0.0
0.09888966,0.0
0.08751467,0.0
0.073677905,0.0
0.10364488,0.0
0.09119266,0.0
0.08478455,0.0
0.07733485,0.0
0.07627676,0.0
0.063839056,0.0
0.05587869,0.0
0.07286674,0.0
0.064045906,0.0
0.066481665,0.0
0.06836183,0.0
0.06701344,0.0
0.0808747,0.0
0.079256,0.0
0.089411736,0.0
0.08404857,0.0
0.07470623,0.0
0.06356946,0.0
0.04836911,0.0
0.032907367,0.0
0.02754283,0.0
0.044614136,0.0
0.068807185,0.0
0.06314796,0.0
0.05414182,0.0
0.048280537,0.0
0.063886344,0.0
0.017375112,0.0
0.046900094,0.0
0.085660934,0.0
0.04059869,0.0
0.038744926,0.0
0.28728032,0.43700000000000006
1.4066496,1.23
2.5106845,2.245
3.8302178,3.719
5.546268,5.395
7.302681,6.9510000000000005
8.954767,8.687000000000001
10.909896,10.892000000000001
12.764245,12.54
14.832204,14.440999999999999
16.627361,15.969000000000001
18.313648,17.429000000000002
19.546001,19.320999999999998
20.292065,19.968
21.403831,20.646
22.404957,21.236
22.255825,21.666999999999998
22.671707,21.778000000000002
22.922852,22.561999999999998
24.440311,23.834
24.878422,24.66
25.059048,24.671999999999997
24.913864,24.386999999999997
24.735619,24.39
24.521936,23.441999999999997
23.429699,23.135
23.202042,23.322
22.9972,23.219
22.503891,21.730999999999998
21.422142,21.145
20.462456,20.104
19.595198,19.725
18.625233,18.427
17.145245,17.018
16.166407,16.308
15.059372,14.575
13.216438,12.882
11.21394,10.904000000000002
6.9975324,9.31
8.221757,6.03
1.8210226,1.3530000000000002
1.2107669,1.676
0.98926467,1.087
1.69652,3.702
5.5047536,6.1770000000000005
4.6067886,4.034
2.6627014,2.428
1.7407925,1.808
1.2569163,1.169
0.8354802,0.746
0.41340482,0.281
0.045060977,0.0
0.033299893,0.0
0.02341558,0.0
-0.007492177,0.0
-0.00083628297,0.0
-0.01330626,0.0
-0.010230422,0.0
-0.0064780787,0.0
-0.013293135,0.0
-0.017184379,0.0
-0.03857206,0.0
-0.04379779,0.0
-0.05134821,0.0
-0.036182456,0.0
-0.020511508,0.0
0.0110639185,0.0
0.033439726,0.0
0.042724833,0.0
0.012059733,0.0
-0.018620342,0.0
-0.020603985,0.0
-0.017964512,0.0
-0.020855963,0.0
-0.024664968,0.0
0.0032927394,0.0
-0.019634575,0.0
-0.0084196925,0.0
0.027518123,0.0
0.032042265,0.0
0.0013732016,0.0
0.010851741,0.0
-0.0006213784,0.0
0.016500652,0.0
0.0014518499,0.0
0.008371174,0.0
0.019766808,0.0
0.004243791,0.0
0.009085894,0.0
0.005017221,0.0
0.0108780265,0.0
0.0058090687,0.0
0.012667537,0.0
0.045276344,0.0
-0.059402525,0.0
-0.019491673,0.011000000000000001
0.24300364,0.386
1.2814122,1.253
2.5789428,2.636
4.125573,4.021
5.7339616,5.847
7.6468067,7.311
9.272579,9.182
11.289213,10.755999999999998
12.888197,12.534
14.792145,14.251
16.424553,15.762
17.656868,17.009
19.07748,18.291
20.358753,19.631
21.526314,20.675
22.41431,21.553
23.144812,22.421
23.802462,23.169
24.399555,23.465999999999998
24.58989,23.878
25.137741,24.135
24.72324,21.38
24.931383,24.223000000000003
24.63078,23.815
24.235518,23.636999999999997
23.7733,23.133000000000003
23.079762,22.61
22.407455,21.989
21.713043,21.712
20.793509,20.395
19.70906,20.209
19.755415,19.141
18.663448,18.717
17.806976,17.468
16.448132,15.809000000000001
15.4362755,15.001
13.957159,12.924000000000001
12.665856,12.519
11.59058,11.007
10.338831,9.745
8.922679,8.217
7.4002724,6.943
6.3246574,5.76
5.175695,4.749
3.7472196,1.743
0.61219734,0.97
1.127427,1.524
1.1099505,1.117
0.6711891,0.488
0.12851235,0.098
-0.014337614,0.0
0.04506676,0.0
0.022488028,0.0
0.0125577785,0.0
-0.024009764,0.0
-0.0305399,0.0
-0.01788488,0.0
0.017085254,0.0
-0.026847035,0.0
-0.01657027,0.0
0.0003350824,0.0
0.0041389465,0.0
0.0030898452,0.0
0.0067210495,0.0
-0.074595034,0.0
-0.028993666,0.0
-0.02683717,0.0
-0.028965533,0.0
-0.026613683,0.0
0.0049847066,0.0
0.06438628,0.0
0.012349248,0.0
0.016305089,0.0
0.044277668,0.0
0.076673,0.0
0.078820914,0.0
0.056497157,0.0
0.059738636,0.0
0.028179705,0.0
0.034810007,0.0
0.008250713,0.0
0.016642988,0.0
-0.0019941926,0.0
0.010782838,0.0
-0.006570399,0.0
-0.0015895367,0.0
0.01785779,0.0
0.031452,0.0
0.055543005,0.0
0.04296416,0.0
0.050934553,0.0
0.047101557,0.0
0.05479175,0.0
0.11201155,0.0
0.12215555,0.0
0.031676292,0.0
0.3233459,0.615
1.8056127,1.736
3.21376,3.352
4.8731217,5.067
4.350184,2.056
3.7192264,4.334
6.4952755,9.266
10.51896,11.542
12.020299,13.249
14.003017,15.040999999999999
15.184929,15.962
16.639824,17.503
17.68298,18.548
18.745995,20.5
20.039051,21.714000000000002
21.134224,22.364
22.128485,23.343000000000004
22.98072,23.826
24.004784,24.861
24.246803,24.822
23.937963,24.239
24.00448,24.976
24.916695,26.186
24.88301,25.164
25.063707,26.039
23.447577,24.034000000000002
22.153961,22.576999999999998
21.855352,22.541
21.38146,22.26
20.194159,20.956999999999997
19.589424,21.86
19.765797,21.065
18.955297,19.545
17.743183,18.817
16.623835,18.054000000000002
15.441257,16.567999999999998
14.735765,15.787
13.722537,14.453
12.272703,12.904000000000002
10.790308,11.475999999999999
9.322788,10.092
7.7842684,8.262
6.21647,6.825
5.189283,5.666
4.224749,4.316
3.1503282,3.262
2.2670212,2.426
1.7019656,1.876
1.3026935,1.386
0.96162105,0.9279999999999999
0.5723982,0.467
0.22901703,0.133
0.10013199,0.0
0.108008504,0.0
0.113845944,0.0
0.11411316,0.0
0.11448518,0.0
0.11534263,0.0
0.11539894,0.0
0.11453245,0.0
0.10461573,0.0
0.11086634,0.0
0.113097265,0.0
0.10361342,0.0
0.11293377,0.0
0.03827405,0.0
0.025006324,0.0
-0.007995084,0.0
0.019258857,0.0
0.022475287,0.0
0.023062125,0.0
0.008913428,0.0
-0.0032334328,0.0
0.052739337,0.0
0.061117053,0.0
0.0593144,0.0
0.06143716,0.0
0.07043809,0.0
0.05170217,0.0
0.013746917,0.0
0.045684785,0.0
0.04104936,0.0
0.045029312,0.0
0.06710723,0.0
0.07329306,0.0
0.05207008,0.0
0.046859205,0.0
0.024226367,0.0
0.05082017,0.0
0.033740938,0.0
0.045594275,0.0
0.05906087,0.0
0.037423372,0.0
0.117383,0.0
0.11373952,0.0
0.11926818,0.0
0.111389935,0.0
0.3737128,0.45799999999999996
1.1320078,1.147
1.8877732,1.903
2.767836,3.543
3.785514,3.2539999999999996
3.3104942,3.735
4.1466093,4.401
4.29575,4.676
8.678444,12.242
13.256031,13.655
14.497707,15.099
15.9305525,16.467
16.871475,17.296
17.645832,18.335
18.431469,18.92
19.177853,19.395
20.020134,20.717
20.410904,21.035999999999998
20.856266,20.881999999999998
21.372478,22.329
21.49879,21.795
21.675968,22.557
21.726189,22.125
21.469215,22.072
21.902142,22.162
21.087236,20.859
21.016071,21.076999999999998
20.2603,20.721
18.504242,19.385
18.89596,20.037
18.81081,19.261
17.143534,16.645
15.517048,17.045
8.169601,6.265
11.5724945,14.139000000000001
10.457014,12.804
11.866421,11.523
9.741615,10.65
9.108793,9.56
8.5532875,9.1
7.4566073,7.0
4.6816297,5.362
5.082078,5.64
4.624132,4.874
3.3760052,3.301
2.4599307,2.655
1.7410824,1.796
1.2065235,1.314
0.90040755,0.8690000000000001
0.5396572,0.396
0.17346507,0.10099999999999999
0.10326293,0.0
0.10088538,0.0
0.10852211,0.0
0.10869492,0.0
0.10887265,0.0
0.11356857,0.0
0.11669421,0.0
0.11602894,0.0
0.11542494,0.0
0.11355224,0.0
0.11253476,0.0
0.10744995,0.0
0.106420726,0.0
0.10642616,0.0
0.10876396,0.0
0.10661353,0.0
0.1048142,0.0
0.09356874,0.0
0.10081038,0.0
0.0785518,0.0
0.08205497,0.0
0.08239952,0.0
0.094267935,0.0
0.07850805,0.0
0.09049949,0.0
0.07993397,0.0
0.08063012,0.0
0.08094722,0.0
0.07875621,0.0
0.07048714,0.0
0.07109046,0.0
0.048994184,0.0
0.053897023,0.0
0.05080247,0.0
0.062467337,0.0
0.06263411,0.0
0.07278669,0.0
0.06576663,0.0
0.050970912,0.0
0.065009356,0.0
0.12589517,0.0
0.10012013,0.0
0.13447082,0.047
0.37720475,0.461
1.2494162,1.103
2.2665565,2.086
3.3688295,3.431
4.6757793,4.836
8.135689,8.331
9.931007,9.951
11.402886,11.645
12.86413,13.134
14.397937,14.665
15.960816,16.493
17.440197,17.848
18.609634,19.362000000000002
19.87888,19.908
20.693762,21.115
21.723225,21.495
22.342926,22.248
22.557138,22.31
23.01427,23.206
23.371689,24.37
23.030329,22.211
22.984314,25.271
24.149986,24.008000000000003
22.94085,21.349
20.829193,20.439
19.916237,21.752
20.7859,21.638
21.958805,20.596999999999998
20.997734,21.729
19.947609,22.598000000000003
20.13362,21.03
19.324104,20.208
18.770878,20.014
17.26185,16.442
14.42279,16.234
15.210716,15.769
13.370792,14.252
12.039293,12.526
11.176146,11.633
9.386629,9.725
7.6877413,7.699
6.757822,7.171
5.383075,5.4910000000000005
4.7835217,4.7
3.28977,3.4330000000000003
2.616214,2.5269999999999997
1.7379706,1.891
1.3329349,1.442
0.9292705,0.898
0.48463383,0.44299999999999995
0.07735996,0.0
0.045987904,0.0
0.049901575,0.0
0.06377956,0.0
0.06384738,0.0
0.07304794,0.0
0.08663948,0.0
0.08455216,0.0
0.09888826,0.0
0.10255991,0.0
0.09743885,0.0
0.08081706,0.0
0.07711628,0.0
0.06477782,0.0
0.074326694,0.0
0.063659504,0.0
0.07292223,0.0
0.07131269,0.0
0.06269448,0.0
0.07235654,0.0
0.074534446,0.0
0.07302634,0.0
0.0715591,0.0
0.08423819,0.0
0.097706676,0.0
0.092574105,0.0
0.09059772,0.0
0.08431786,0.0
0.08532706,0.0
0.0840936,0.0
0.07801509,0.0
0.074965864,0.0
0.0734036,0.0
0.07662785,0.0
0.058351338,0.0
0.06416106,0.0
0.06935835,0.0
0.058841586,0.0
0.042604744,0.0
0.022690654,0.0
0.043232083,0.0
0.119689435,0.0
0.1090861,0.0
0.10182476,0.10400000000000001
0.50556356,0.63
1.5170448,1.538
2.740889,2.818
4.131056,4.3919999999999995
5.767469,6.263
7.470806,7.984
9.157724,9.737
10.810514,11.177999999999999
12.461416,13.06
14.392849,14.918
15.678156,16.243
17.124578,17.746
18.527966,18.814
19.558857,20.664
20.739388,21.534000000000002
21.47575,22.139
22.630678,22.829
22.85033,22.994
22.835598,24.361
23.085436,24.052
23.837093,23.813000000000002
23.55242,24.314
24.274168,25.371
24.247362,24.858
22.956064,22.719
22.339321,23.443
21.755486,21.22
16.327145,21.244
20.211231,21.758000000000003
13.277866,21.269000000000002
20.300386,19.791
20.271034,22.448
20.401423,19.658
20.246777,19.812
18.50663,19.004
10.226611,18.014
14.384726,12.238
5.9023457,5.196000000000001
12.9270735,13.992
10.456752,4.375
9.949044,10.675999999999998
8.768126,8.812000000000001
7.561331,7.555
5.873149,5.712000000000001
4.28303,4.16
2.6458948,3.346
2.6742406,3.111
1.8310281,2.086
1.2519808,1.52
0.94161874,1.018
0.54958916,0.5329999999999999
0.24133906,0.157
0.061130002,0.0
0.07282677,0.0
0.10310821,0.0
0.09959862,0.0
0.10188688,0.0
0.1110142,0.0
0.11347775,0.0
0.104013175,0.0
0.11397916,0.0
0.11400291,0.0
0.11235109,0.0
0.11169094,0.0
0.11113843,0.0
0.10468675,0.0
0.10350553,0.0
0.10271357,0.0
0.102016,0.0
0.07114245,0.0
0.063593164,0.0
0.10345561,0.0
0.06891625,0.0
0.07533321,0.0
0.09694286,0.0
0.096206486,0.0
0.08235115,0.0
0.066391766,0.0
0.020075083,0.0
0.014385551,0.0
0.05616811,0.0
0.073286,0.0
